ADD/DEL,COMPANY #,WPS Item #,Sequence,"Explanation/Message (CAPS, 60)",PT/Pick Ticket Program,Invoice Program,Labels,Return Auth/Warranty (X or blank),Order Entry/Customer Service (X or blank),PO Entry,PO Form,MO Entry,MO Form,PO Receiving,WEB,Expiration Date
A,1.0,821-0413,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0413,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0414,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0414,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0414,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0414,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0414,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0414,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0414,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0415,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0415,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0415,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0415,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0415,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0415,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0415,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0416,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0416,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0416,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0416,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0416,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0416,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0416,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0417,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0417,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0417,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0417,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0417,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0417,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0417,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0418,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0418,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0418,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0418,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0418,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0418,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0418,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0419,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0419,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0419,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0419,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0419,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0419,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0419,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0420,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0420,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0420,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0420,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0420,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0420,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0420,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0421,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0421,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0421,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0421,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0421,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0421,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0421,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0422,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0422,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0422,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0422,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0422,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0422,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0422,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0423,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0423,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0423,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0423,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0423,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0423,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0423,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0424,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0424,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0424,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0424,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0424,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0424,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0424,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0425,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0425,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0425,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0425,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0425,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0425,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0425,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0426,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0426,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0426,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0426,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0426,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0426,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0426,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0427,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0427,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0427,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0427,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0427,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0427,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0427,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0428,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0428,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0428,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0428,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0428,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0428,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0428,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0429,1.0,"will not fit kaw z125 models,", , , ,X,X, , , , , ,X,99999999.0
U,1.0,821-0429,2.0,no pump available at this time, , , ,X,X, , , , , ,X,99999999.0
U,1.0,821-0429,3.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0429,4.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0429,5.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0429,6.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0429,7.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0429,8.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0429,9.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0430,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0430,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0430,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0430,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0430,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0430,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0430,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0431,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0431,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0431,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0431,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0431,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0431,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0431,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0432,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0432,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0432,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0432,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0432,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0432,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0432,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0433,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0433,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0433,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0433,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0433,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0433,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0433,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0434,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0434,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0434,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0434,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0434,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0434,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0434,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0435,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0435,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0435,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0435,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0435,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0435,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0435,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0436,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0436,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0436,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0436,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0436,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0436,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0436,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0437,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0437,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0437,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0437,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0437,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0437,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0437,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0438,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0438,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0438,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0438,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0438,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0438,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0438,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0439,1.0,2019 08-06 bp, , , ,X,X, , , , , , ,99999999.0
U,1.0,821-0439,2.0,does not fit 14-18 teryx 800, , , ,X,X, , , , , ,X,99999999.0
U,1.0,821-0439,3.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0439,4.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0439,5.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0439,6.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0439,7.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0439,8.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0439,9.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0440,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0440,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0440,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0440,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0440,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0440,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0440,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0441,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0441,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0441,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0441,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0441,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0441,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0441,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0442,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0442,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0442,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0442,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0442,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0442,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0442,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0443,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0443,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0443,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0443,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0443,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0443,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0443,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0444,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0444,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0444,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0444,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0444,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0444,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0444,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0445,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0445,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0445,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0445,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0445,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0445,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0445,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0446,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0446,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0446,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0446,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0446,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0446,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0446,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0447,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0447,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0447,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0447,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0447,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
A,1.0,821-0447,6.0,"For Warranty Credit, Contact Wps Customer Service",,,,X,,,,,,,,99999999.0
A,1.0,821-0447,7.0,Dealer Must Provide Date Codes From Pump To Receive Credit,,,,X,,,,,,,,99999999.0
U,1.0,821-0448,1.0,dealer to provide date codes from pump to receive credit, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0448,2.0,For Warranty Replacement Claims Please Complete, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0448,3.0,Quantum Form Https://Form.Jotform.com/222107032718042, , , ,X, , , , , , , ,99999999.0
U,1.0,821-0448,4.0,Or Call Quantum At (818)574-Fuel (3835), , , ,X, , , , , , , ,99999999.0
U,1.0,821-0448,5.0,Or Email alegere@highflowfuel.com, , , ,X, , , , , , , ,99999999.0
